jumlah_disukai,tweet,url,pengguna
16,"['otorita', 'kota', 'nusantara', 'ikn', 'target', 'investasi', 'swasta', 'rp', '100', 'triliun', 'rp', '50', 'triliun', 'investasi', 'swasta', 'masuk', 'ikn', 'leverkusen', 'syahrini', 'xabi', 'ong', 'uelfinal', 'atalanta', 'roma', 'httpstco1ellmrnajm']",https://x.com/Hansunriko/status/1793418489920987356,Hansunriko
3,"['merdeka', '79', '17', 'agustus', '2024', 'sejarah', 'langsung', 'kota', 'nusantara', 'ikn', 'istana', 'merdeka', 'jakarta', 'leverkusen', 'syahrini', 'xabi', 'ong', 'uelfinal', 'atalanta', 'roma']",https://x.com/Nidyna10/status/1793417224973357342,Nidyna10
19,"['progres', 'siap', 'lapang', 'kota', 'nusantara', 'ikn', '17', 'agustus', '2024', 'rampung', '90', 'tiang', 'bendera', 'lapang', 'rakit', 'minggu', 'pasang', 'leverkusen', 'syahrini', 'xabi', 'ong', 'uelfinal', 'atalanta', 'roma', 'httpstcopt0hwpbxg1']",https://x.com/Nidyna10/status/1793417220191834366,Nidyna10
0,"['ada', 'kota', 'nusantara', 'bagi', 'wilayah', 'daerah', 'benuo', 'taka', 'camat', 'paku', 'kuat', 'posisi', 'desa', 'penuh', 'butuh', 'pasar', 'ibukotanegaranusantara', 'iknnusantara', 'indonesiaemas2045', 'iknkotamodern', 'ikn', 'indonesiamaju', 'smartdefensesystem', 'httpstcovh6jvprwxz']",https://x.com/OmajasRaziel/status/1793325470114795611,OmajasRaziel
0,"['sepakat', 'dana', 'sistem', 'sedia', 'air', 'minum', 'spam', 'regional', 'karianserpong', 'nota', 'paham', 'netzero', 'water', 'supply', 'infrastructure', 'project', 'kota', 'nusantara', 'ikn', 'aksi', 'nyata', 'hasil', 'world', 'water', 'forum', 'ke10', 'httpstco3x74nqkfz8']",https://x.com/JatimPemprov/status/1793319787491381380,JatimPemprov
0,"['sepakat', 'dana', 'sistem', 'sedia', 'air', 'minum', 'spam', 'regional', 'karianserpong', 'nota', 'paham', 'netzero', 'water', 'supply', 'infrastructure', 'project', 'kota', 'nusantara', 'ikn', 'aksi', 'nyata', 'hasil', 'world', 'water', 'forum', 'ke10', 'httpstcocofxuwg6g4']",https://x.com/JatimPemprov/status/1793319782110089686,JatimPemprov
0,"['kota', 'nusantara', 'kabupaten', 'najam', 'paser', 'utara', 'kalimantan', 'timur', 'kaltim', 'milik', 'industri', 'olah', 'sert', 'httpstcovirvlvhgix']",https://x.com/inilahdotcom/status/1793313167235576288,inilahdotcom
0,"['harap', 'masyarakat', 'kalimantan', 'timur', 'kota', 'nusantara', 'httpstcolypmhifi6i']",https://x.com/Kaniya80Tiar4/status/1793305382762471724,Kaniya80Tiar4
0,"['lihat', 'postingan', 'instagram', 'kantahkotametro1', 'httpstcowhpkrwbyvi', 'repost', 'wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn']",https://x.com/KantahKotaMetro/status/1793296221668618630,KantahKotaMetro
0,"['proyek', 'dapat', 'persero', 'maret', '2024', 'proyek', 'lanjut', 'jalan', 'sumbu', 'bangsa', 'sisi', 'timur', 'tahap', 'ii', 'kota', 'nusantara', 'rdf', 'plant', 'rorotan', 'dki', 'jakarta', 'jalan', 'tol', 'serang', 'panimbang', 'seksi', '3b', 'kontrakbarumaretwika2024', 'wika', 'wijayakarya', 'httpstcod3mhluy671']",https://x.com/bumntnhgrogot2/status/1793294090252976445,bumntnhgrogot2
0,"['ada', 'kota', 'nusantara', 'tingkat', 'ekonomi', 'masyarakat', 'umkm', 'citilink', 'zakir', 'vina', 'cirebon', 'giselle', 'pegi', 'gus', 'zizan', 'fore', 'singapore', 'airlines', 'ong', 'nadiem', 'citilink', 'httpstcoyxtb6vdp4y']",https://x.com/agus_prayoga78/status/1793290482656710922,agus_prayoga78
0,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'httpstcodkmlfl0sow']",https://x.com/kantahkababdya/status/1793289995081703646,kantahkababdya
0,"['cnnindonesia', 'mahkota', 'dki', 'copot', 'jakarta', 'pindah', 'ikn', 'daerah', 'khusus', 'kota', 'nusantara']",https://x.com/AdiwarnaB35942/status/1793287550800736442,AdiwarnaB35942
0,"['abipraya', 'fokus', 'kontribusi', 'penuh', 'keras', 'infrastruktur', 'nasional', 'dukung', 'perintah', 'rangka', 'bangun', 'kota', 'nusantara', 'kota', 'brantasabipraya', 'bumnuntukindonesia', 'ikn', 'smartgrowingfaster']",https://x.com/ptabipraya/status/1793251020975616492,ptabipraya
0,"['proyek', 'dapat', 'persero', 'maret', '2024', 'proyek', 'lanjut', 'jalan', 'sumbu', 'bangsa', 'sisi', 'timur', 'tahap', 'ii', 'kota', 'nusantara', 'rdf', 'plant', 'rorotan', 'dki', 'jakarta', 'jalan', 'tol', 'serang', 'panimbang', 'seksi', '3b', 'kontrakbarumaretwika2024', 'wika', 'wijayakarya', 'httpstco2jqhgl2wnz']",https://x.com/sorong_bumn/status/1793249197707370947,sorong_bumn
0,"['repost', 'atrbpn', 'wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'httpstcogckwvmp4hg']",https://x.com/kantahkabtator/status/1793247846650834962,kantahkabtator
0,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'httpstcojtmyrsva9h']",https://x.com/AtrRembang/status/1793238678879535258,AtrRembang
3,"['bni', 'kontribusi', 'sukses', 'program', 'rawan', 'bakti', 'bumn', 'batch', 'v', 'inisiasi', 'menteri', 'badan', 'usaha', 'milik', 'negara', 'kbumn', 'program', 'tuju', 'rehabilitasi', 'habitat', 'orangutan', 'mangrove', 'samboja', 'kota', 'nusantara', 'ikn', 'kalimantan', 'httpstcott80hf0c7g']",https://x.com/BNI/status/1793237942330372544,BNI
0,"['masyarakat', 'papua', 'antusias', 'sambut', 'pindah', 'kota', 'nusantara']",https://x.com/almi_hyra/status/1793237214820008132,almi_hyra
0,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'rapat', 'ruang', 'rapat', 'direktorat', 'jenderal', 'ada', 'tanah', 'kembang', 'httpstcorygedekhi6']",https://x.com/kantah_kotabaru/status/1793235267845050584,kantah_kotabaru
1,"['menteri', 'hubung', 'menhub', 'budi', 'karya', 'sumadi', 'progres', 'bangun', 'bandara', 'kota', 'nusantara', 'ikn', 'kalimantan', 'timur', 'httpstcoq7l6jfjnnw']",https://x.com/detikfinance/status/1793229947911242066,detikfinance
1,"['kepala', 'otorita', 'papar', 'strategi', 'hadir', 'air', 'bersih', 'kota', 'nusantara', 'ong', 'citilink', 'zakir', 'anies', 'singapore', 'airlines', 'pegi', 'httpstco1izjmm8qrm']",https://x.com/ulmariyahalena/status/1793225370134859927,ulmariyahalena
1,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'rapat', 'ruang', 'rapat', 'direktorat', 'jenderal', 'cont', 'httpstcofstoj6fs4s', 'httpstcoakyw8qnbs2']",https://x.com/kantah_kbb/status/1793181121015886302,kantah_kbb
0,"['repost', 'kementerianatrbpn', 'wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'rapat', 'httpstcoec7t7qjw5f']",https://x.com/KantahPangkep/status/1793178861456277570,KantahPangkep
1,"['kepala', 'otorita', 'papar', 'strategi', 'hadir', 'air', 'bersih', 'kota', 'nusantara', 'ong', 'gus', 'zizan', 'zakir', 'vina', 'cirebon', 'anies', 'httpstcok5dtnfbj5v']",https://x.com/NuraishaZahrani/status/1793175684032139293,NuraishaZahrani
0,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'httpstcofhydniqlhk']",https://x.com/KantahKabButon/status/1793175107562803550,KantahKabButon
0,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'rapat', 'ruang', 'rapat', 'direktorat', 'jenderal', 'ada', 'tanah', 'httpstcolbgdo6vbkc', 'httpstcooikoaoc8rk']",https://x.com/KantahKabKendal/status/1793174885923254367,KantahKabKendal
0,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'rapat', 'ruang', 'rapat', 'simak', 'lengkap', 'httpstcovf6bhyr4lb']",https://x.com/Kantahbontang/status/1793169880063328598,Kantahbontang
0,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'rapat', 'ruang', 'rapat', 'ditjen', 'ptpp', 'jakarta', 'selasa', '21052024', 'httpstcoscprf7oixa']",https://x.com/bpnkukar/status/1793167091694182807,bpnkukar
0,"['starlink', 'milik', 'elon', 'musk', 'resmi', 'pasang', 'kota', 'nusantara', 'jawabdel', 'zakir', 'ong', 'gus', 'zizan', 'singapore', 'airlines', 'curtis', 'jones', 'ultramilk', 'nabrak', 'enhypen', 'httpstcosgtfunznmb']",https://x.com/kevin_ulfa/status/1793165910095872102,kevin_ulfa
1,"['repost', 'kementerianatrbpn', 'wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'httpstcofbx6kc9z1h']",https://x.com/Kantah_Malinau/status/1793162592539836634,Kantah_Malinau
1,"['ada', 'kota', 'nusantara', 'ikn', 'wilayah', 'daerah', 'benuo', 'taka', 'camat', 'paku', 'kuat', 'posisi', 'desa', 'penuh', 'butuh', 'pasar', 'ibukotanegaranusantara', 'iknnusantara', 'indonesiaemas2045', 'iknkotamodern', 'ikn', 'indonesiamaju', 'smartdefensesystem', 'httpstcoogtvug4bax']",https://x.com/Nan4_ecia/status/1793162295406931995,Nan4_ecia
0,"['repost', 'kementerianatrbpn', 'wakil', 'menteri', 'atrwakil', 'kepala', 'bpn', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'httpstcotvvsc5yszm']",https://x.com/kantahmakassar/status/1793161492231299442,kantahmakassar
0,"['repost', 'kematrbpn', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'rapat', 'ruang', 'rapat', 'dirjen', 'ada', 'tanah', 'kembang', 'tanah', 'jakarta', 'selasa', '21052024', 'httpstcomn5xjapwrt']",https://x.com/kantahcilacap/status/1793160954819264827,kantahcilacap
1,"['ada', 'kota', 'nusantara', 'tingkat', 'ekonomi', 'masyarakat', 'umkm', 'zakir', 'citilink', 'gus', 'zizan', 'ton', 'kroos', 'nabrak', 'httpstcosja4fdk5kp']",https://x.com/ridwannowo/status/1793160854965473396,ridwannowo
1,"['proyek', 'bangun', 'kota', 'nusantara', 'tahap', 'iii', 'zakir', 'anies', 'poch', 'citilink', 'gus', 'zizan', 'ong', 'httpstcox7t18mgxpp']",https://x.com/HydraPejuang/status/1793160732517040434,HydraPejuang
0,"['elvinanara', 'kota', 'nusantara', 'pusat', 'budaya', 'didik', 'warga', 'nikmat', 'fasilitas', 'programprogram']",https://x.com/galih_ginanjar8/status/1793160395479548359,galih_ginanjar8
1,"['repost', 'kementerianatrbpn', 'wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'httpstcoinsxg0f9hd']",https://x.com/AtrbpnBalam/status/1793160026917638322,AtrbpnBalam
0,"['reposted', 'kematrbpn', 'wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'lengkap', 'httpstcolld7pi4mkw', 'httpstcohek1yovhyy']",https://x.com/kantahkotapku/status/1793155383651123378,kantahkotapku
4,"['presiden', 'pilih', 'prabowo', 'subianto', 'sebut', 'anggar', 'bangun', 'ikn', 'rp16', 'triliun', 'deputi', 'otorita', 'kota', 'nusantara', 'agung', 'wicaksono', 'tn', '3', 'detail', 'arah', 'httpstco5rmhts1nau', 'httpstcorwpbgmtf76']",https://x.com/SMATN/status/1793152760713719939,SMATN
0,"['wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'rapat', 'ruang', 'rapat', 'direktorat', 'jenderal', 'ada', 'tanah', 'kembang', 'tanah', 'ditjen', 'ptpp', 'jakarta', 'selasa', '21052024', 'repost', 'httpstcop8jkulp55t']",https://x.com/KantahKabTTU/status/1793150939651866962,KantahKabTTU
2,"['kota', 'nusantara', 'bawa', 'dampak', 'positif', 'peran', 'warga', 'lokal', 'bangun', 'ikn', 'prioritas', 'jatimdamai', 'citilink', 'zakir', 'gus', 'zizan', 'singapore', 'airlines', 'jahe', 'lovelyrunnerep14', 'nyetrika', 'httpstcoqd3lrteey2']",https://x.com/TeropongSakti/status/1793148360679174161,TeropongSakti
1,"['kota', 'nusantara', 'bawa', 'dampak', 'positif', 'peran', 'warga', 'lokal', 'bangun', 'ikn', 'prioritas', 'jatimdamai', 'citilink', 'zakir', 'gus', 'zizan', 'singapore', 'airlines', 'jahe', 'lovelyrunnerep14', 'nyetrika', 'httpstcoxxljx2n3cz']",https://x.com/kabar_pena/status/1793148285752164380,kabar_pena
1,"['kota', 'nusantara', 'bawa', 'dampak', 'positif', 'peran', 'warga', 'lokal', 'bangun', 'ikn', 'prioritas', 'jatimdamai', 'citilink', 'zakir', 'gus', 'zizan', 'singapore', 'airlines', 'jahe', 'lovelyrunnerep14', 'nyetrika', 'httpstcohkpmh1wz9t']",https://x.com/beautifulof_ina/status/1793147998157058543,beautifulof_ina
1,"['ada', 'kota', 'nusantara', 'tingkat', 'ekonomi', 'masyarakat', 'umkm', 'zakir', 'gus', 'zizan', 'nabrak', 'anies', 'smadav', 'httpstcoazdy0lyvag']",https://x.com/AkifahHayani/status/1793146888226803736,AkifahHayani
1,"['proyek', 'bangun', 'kota', 'nusantara', 'tahap', 'iii', 'zakir', 'komang', 'gus', 'zizan', 'nabrak', 'singapore', 'airlines', 'httpstcobn656a56br']",https://x.com/AkifahMasyita/status/1793146817393402233,AkifahMasyita
0,"['wakil', 'menteri', 'agraria', 'tata', 'ruangwakil', 'kepala', 'badan', 'tanah', 'nasional', 'wamen', 'atrwaka', 'bpn', 'raja', 'juli', 'antoni', 'pimpin', 'rapat', 'bahas', 'ada', 'tanah', 'kota', 'nusantara', 'ikn', 'httpstcoc3bn0xx7uk']",https://x.com/kanwilbpnbkl/status/1793146750250922112,kanwilbpnbkl
0,"['elvinanara', 'bangun', 'kota', 'nusantara', 'bangun', 'indonesia', 'maju', 'sejahtera', 'pindahibukota']",https://x.com/Vianzrian/status/1793145175465927130,Vianzrian
0,"['elvinanara', 'pindah', 'kota', 'nusantara', 'cepat', 'kembang', 'wilayah', 'timur', 'indonesia', 'ib']",https://x.com/TinaFatui/status/1793145168021119382,TinaFatui
0,"['elvinanara', 'pindah', 'kota', 'nusantara', 'bawa', 'ubah', 'positif', 'indonesia', 'ibukotanegara']",https://x.com/Genvine2/status/1793145144457441563,Genvine2
0,"['elvinanara', 'presiden', 'jokowi', 'pindah', 'kota', 'nusantara', 'buka', 'peluang', 'kembang', 'ekonomi', 'industri', 'pa']",https://x.com/Liraerina/status/1793144500963188998,Liraerina
0,"['elvinanara', 'pindah', 'kota', 'nusantara', 'dukung', 'penuh', 'presiden', 'upaya', 'bara']",https://x.com/Gyabnera/status/1793144455375323490,Gyabnera
0,"['elvinanara', 'bangun', 'kota', 'nusantara', 'tarik', 'investasi', 'asing', 'domestik', 'tingkat', 'tumbuh', 'ekonomi', 'makmur', 'masyarakat', 'indonesia']",https://x.com/zeina_sareni/status/1793139053732438401,zeina_sareni
0,"['elvinanara', 'kota', 'nusantara', 'warga', 'eksplorasi', 'potensi', 'wisata', 'kuliner', 'daerah', 'pindahibukota']",https://x.com/dnrahma4/status/1793138399739822288,dnrahma4
0,"['elvinanara', 'pindah', 'kota', 'nusantara', 'buka', 'peluang', 'kembang', 'ekonomi', 'indonesia', 'ibukotanegara']",https://x.com/dzikr_a/status/1793138389111513304,dzikr_a
0,"['elvinanara', 'kota', 'nusantara', 'simbol', 'bangkit', 'indonesia', 'negara', 'maju', 'modern', 'ibukotanegara']",https://x.com/maikeljuhan/status/1793138384107712567,maikeljuhan
1,"['httpstcoqjkwy1aqan', 'ppu', 'personil', 'satu', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'laksana', 'patroli', 'kamtibmas', 'intensif', 'aman', 'titik', 'kawasan', 'kota', 'negara', 'ikn', 'httpstcokdr1ikegdd']",https://x.com/Poldakaltim/status/1793138122722836854,Poldakaltim
0,"['elvinanara', 'dukung', 'warga', 'kalimantan', 'pindah', 'kota', 'nusantara']",https://x.com/kiandra_purnawt/status/1793137363323093082,kiandra_purnawt
0,"['ajang', 'its', 'asia', 'pacific', 'forum', 'jakarta', 'salah', 'satu', 'bahas', 'transportasi', 'kota', 'nusantara', 'ikn', 'kalimantan', 'timur', 'httpstcockgkdzjpmc']",https://x.com/kompascom/status/1793136096735572084,kompascom
0,"['wujud', 'kota', 'cerdas', 'kota', 'negara', 'ikn', 'nusantara', 'jurnalpertiwi', 'ikn', 'ibukotanegara', 'pembangunanikn', 'iknnusantara', 'iknsejahterakanindonesia', 'nusantarakita', 'httpstcoxe4epgebbk']",https://x.com/kalanganiseng/status/1793098425560690703,kalanganiseng
0,"['wujud', 'kota', 'cerdas', 'kota', 'negara', 'ikn', 'nusantara', 'jurnalpertiwi', 'ikn', 'ibukotanegara', 'pembangunanikn', 'iknnusantara', 'iknsejahterakanindonesia', 'nusantarakita', 'httpstco8kcsjryp3s']",https://x.com/kalanganiseng/status/1793097295321542886,kalanganiseng
0,"['wujud', 'kota', 'cerdas', 'kota', 'negara', 'ikn', 'nusantara', 'jurnalpertiwi', 'ikn', 'ibukotanegara', 'pembangunanikn', 'iknnusantara', 'iknsejahterakanindonesia', 'nusantarakita', 'httpstcoqm30s6mmny']",https://x.com/kalanganiseng/status/1793097223070499244,kalanganiseng
0,"['elvinanara', 'pindah', 'kota', 'nusantara', 'infrastruktur', 'sejahtera', 'rakyat']",https://x.com/sahwa_kosmali/status/1793089492628517271,sahwa_kosmali
0,"['elvinanara', 'pindah', 'kota', 'nusantara', 'solusi', 'atas', 'macet', 'padat', 'jakarta']",https://x.com/idana_wjy12/status/1793084839731826773,idana_wjy12
17,"['kawal', 'investasi', 'kota', 'nusantara', 'otorita', 'ikn', 'upaya', 'cepat', 'realisasi', 'investasi', 'negeri', 'negeri', 'bangun', 'ikn', 'zakir', 'ton', 'kroos', 'gus', 'zizan', 'smadav', 'menteri', 'euro2024', 'anies', 'httpstcoqupvrbzdsk']",https://x.com/rasa2086/status/1793078254376804515,rasa2086
0,"['elvinanara', 'pindah', 'kota', 'nusantara', 'kuat', 'padu', 'koordinasi', 'perintah', 'pusat', 'daerahdaerah', 'indonesia']",https://x.com/w_handayani24/status/1793077929116827725,w_handayani24
1,"['ada', 'kota', 'nusantara', 'tingkat', 'ekonomi', 'masyarakat', 'umkm', 'gus', 'zizan', 'nabrak', 'smadav', 'pempek', 'anies', 'httpstcovxfhbbrqpg']",https://x.com/zelmahelensia/status/1793072134539125041,zelmahelensia
0,"['proyek', 'bangun', 'kota', 'nusantara', 'tahap', 'iii', 'gus', 'zizan', 'pempek', 'smadav', 'nyetrika', 'vietnam', 'ultramilk', 'httpstcoa0cbuah7go']",https://x.com/HelensiaMazzani/status/1793071970185347091,HelensiaMazzani
1,"['ada', 'kota', 'nusantara', 'tingkat', 'ekonomi', 'masyarakat', 'umkm', 'gus', 'zizan', 'vietnam', 'smadav', 'nabrak', 'ultramilk', 'pempek', 'httpstcodjhmtihhvo']",https://x.com/kemalkecebur/status/1793069581818552396,kemalkecebur
1,"['proyek', 'bangun', 'kota', 'nusantara', 'tahap', 'iii', 'gus', 'zizan', 'pempek', 'ton', 'kroos', 'nabrak', 'tolol', 'httpstcoaddmxcy0ln']",https://x.com/anaakpaman/status/1793069539540062402,anaakpaman
16,"['otorita', 'kota', 'nusantara', 'jalin', 'kerja', 'lembaga', 'kelola', 'investasi', 'indonesia', 'indonesia', 'investment', 'authorityina', 'dorong', 'awal', 'investasi', 'global', 'bangun', 'ikn', 'zakir', 'ton', 'kroos', 'gus', 'zizan', 'smadav', 'menteri', 'euro2024', 'anies', 'httpstcobe8g0zljv4']",https://x.com/Nidyna10/status/1793055068327120932,Nidyna10
0,"['warga', 'palu', 'protes', 'polusi', 'tambang', 'bebatuan', 'pasok', 'kota', 'aktivis', 'anggota', 'dprd', 'sulawesi', 'tambang', 'sebab', 'rugi', 'lingkung', 'sehat', 'ikn', 'ibukotanusantara', 'httpstconfvc7hvski']",https://x.com/BenarNewsID/status/1792969886639239323,BenarNewsID
0,"['intip', 'isi', 'yuk', 'detikproperti', 'ikn', 'rumahikn', 'menteriikn', 'rumahmenteriikn', 'ibukotanusantara', 'httpstco7qduy6fyi8']",https://x.com/detik_properti/status/1792955445008887867,detik_properti
0,"['harap', 'masyarakat', 'kalimantan', 'timur', 'kota', 'nusantara', 'httpstcoodp5afmgnp']",https://x.com/BBekas806/status/1792953671690731668,BBekas806
0,"['saksi', 'qnametrotv', 'pr', 'anas', 'tuntas', 'link', 'httpstcobwgc9wms1v', 'kemenpanrb', 'asn', 'aparatursipilnegara', 'azwaranas', 'pranasbelumtuntas', 'ikn', 'ibukotanusantara', 'httpstco8qxtsirdc3']",https://x.com/Metro_TV/status/1792920333260853685,Metro_TV
10,"['keren', 'banget', 'ikn', 'nggak', 'sabar', 'ken', 'lihat', 'realisasi', 'kemenpanrb', 'asn', 'aparatursipilnegara', 'azwaranas', 'pranasbelumtuntas', 'ikn', 'ibukotanusantara', 'httpstcowkypsnfzgx']",https://x.com/Metro_TV/status/1792920330157130156,Metro_TV
0,"['saksi', 'qnametrotv', 'pr', 'anas', 'tuntas', 'link', 'httpstcobwgc9wms1v', 'kemenpanrb', 'asn', 'aparatursipilnegara', 'azwaranas', 'pranasbelumtuntas', 'ikn', 'ibukotanusantara', 'httpstcoostxl47um7']",https://x.com/Metro_TV/status/1792916064675779040,Metro_TV
